rating,reviews,company,province,parsed_date
1,"Kecewa, saya kirim barang, sudah bayar tunai, tapi ditulis DFOD akhirnya penerima bayar lagi, saya urus langsung suruh balikkan uang ke penerima tak mau alasan sdh setor pendapatan. Cek cctv bla bla bla uang dibalikkan disini. ADMIN TIDAK TELITI",JNT,Riau,2021-01-20 08:34:05.319722
1,"Sangat tidak jelas
Saya tunggu"" pesanan saya sudah berhari"" tapi masih di jakarta juga
Udah sampe pekanbaru tadi tapi belum ada diantar""
Tolong di perbaiki lagi kecepatan pengirimannya😣😥 …",JNT,Riau,2021-01-20 08:34:05.319722
1,"Pelayanan j&t sangat menjijikkan. Saya cek resi saya berulang kali, tdk ada perubahan status. Tup2 ajalah perusahaan klau kaya gitu.
Dah 1 minggu lebih ga nyampe2😈😈😈 …",JNT,Riau,2021-01-20 08:34:05.319722
1,Penipu banget jdi org mna ada jnt di sitak sesama jnt ke medan yg ada kau penipu klok Kek gtu kau bisa bukak jnt klok kau penipu,JNT,Riau,2021-01-20 08:34:05.319722
1,"Saya tidak tau bagai mana nasib paket saya yang sedang dalam proses. Saya telpon kurir , katanya dia sudah tidak bekerja lagi. Mana JNT tidak ada ngasi kabar. Semangkin buruk seperti nya pelayanan nya JNT .",JNT,Riau,2021-01-20 08:34:05.319722
1,Kok paket saya belum diantar ya??? Padahal keterangannya sudah sampe pekanbaru dr kemaren... Ini ada kurirnya gak sich... Kalau memang gak ad biar dijemput dikantornya... Tolong konfirmasi,JNT,Riau,2021-01-20 08:34:05.319722
1,"Kak, paket saya salah kirim ke kabupaten lain, gimana ni solusinya? saya stay di Kab.Kuantan Singingi, Tertera di alamat paket sama. Kok malah dikirim ke kandis Kab. Siak? Gimana ini? Hadeuuh, tolong bantuannya..😫 …",JNT,Riau,2021-01-20 08:34:05.319722
4,"pleaseeee laaahhh ,,, nomor telp nya yang mana siiihhh ,, pakai gag sih tu telp/hp,, di hubungiiiinn gag diangkat angkat , kan jadi susah nanya nanya paket nyaaaaa, mesti pulak kesana duluuuuuu",JNT,Riau,2021-01-20 08:34:05.319722
1,"Kapok kali aku pake Jasa j&t ni. Sangat kecewa, duri-pekanbaru berminggu minggu, ditanya sama kryawannya respon malah bikin naik darah.",JNT,Riau,2021-01-20 08:34:05.319722
1,"Yg bener aja lah,, masak paket dr tgl 5 juni dr jakarta, tpi sampe tgl 8 ditrack msih dijkarta gak jalan2. Tgl 9 bru masuk ke pekanbaru, trus mau dikirim ke alamat rumah nya mau tgl brpa lg nunggu nya. Bener2 lamaaaaaaa ekspedisi nya,, express nya dimana nya !!?!?@#&@%# (kesal)",JNT,Riau,2021-01-20 08:34:05.319722
1,"Padahal pengiriman sesama pekanbaru sampai sekarang belum di antar” barangnya udah 1minggu libih,gimana ni tolong dong",JNT,Riau,2021-01-20 08:34:05.319722
1,Pelayanan terburuk.cs ga pernah angkat telp. Paket saya kemana ya????mo diambil kemana saya juga bingung ini. Tutup ajalah j&t pku kalo kayak gini terus!nyusahin orang!,JNT,Riau,2021-01-20 08:34:05.319722
5,Mau kirim paket cepet pakai aja J&T. Petugasnya ramah...dijelaskan mengenai barang kirim yang akan kita paketkan. Biaya juga lebih murah dengan kurir sejenis dengan kota yang sama dan segera tiba ditujuan. Tingkat dan pertahankan....,JNT,Riau,2021-01-20 08:34:05.319722
3,"Rata-rata kantor J&T diberbagai wilayah punya pelayanan yang sama baiknya. Untuk di Pekanbaru, tempat, lokasi mudah dijangkau. Terdapat berbagai promo dari J&T.",JNT,Riau,2021-01-20 08:34:05.319722
5,"Sampai di kantor J&T cabang teluk kuantan sudah 1 jam saya menunggu pelayanan lambat,sampai 4 orang yg menanyakan resi krpada saya,di cek barang sudah sampai,barang nya tak ada karyawan kebanyakan ngobrol ketawa sambil bergurau",JNT,Riau,2021-01-20 08:34:05.319722
1,Jnt knp yaa  paket aku malah di kirim balik dari bengkalis ke pekanbaru sedangkan aku tinggal di duri,JNT,Riau,2021-01-20 08:34:05.319722
1,Paket saya sampai PKU tanggal 31 Desember 21 sampai Hari ini belum di kirim ke Duri saya takut kering gak bisa tumbuh nanti di tanam..,JNT,Riau,2021-01-20 08:34:05.319722
1,"Paket saya salah kirim... Alamat Tertera di Lipatkain Kampar Kiri , malah diantar ke Bangkinang.dan Sekarang malah di simpan di Gudang di bangkinang,  Itu Paket Mudah Rusak. …",JNT,Riau,2021-01-20 08:34:05.319722
2,"Tolong dong pihak j&t kalau ditelpon diangkat padahal aktif Lo,paket saya dari padang udah sampai dari kemarin kenapa belum diantar² ni",JNT,Riau,2021-01-20 08:34:05.319722
1,Kinerja jnt parah banget masa pkt ku dari tgl 30 d krm dari Batam nyangkut d jnt ini ga d krm² d TLP ke no jnt pusat ini ga aktif ² no nya gmn cara konfirmasi nya,JNT,Riau,2021-01-20 08:34:05.319722
1,kurir atas nama rizki tidak ada sopan santun masa bisa2 nya dia marah2in sy kurang ajar tolong yah jnt kurirnya ditegor,JNT,Riau,2021-01-20 08:34:05.319722
4,Kalau parkir mobil. Mgkn agak susah,JNT,Riau,2021-01-20 08:34:05.319722
1,"Lama banget kurirnya, padahal dulunya j&t proses nya cepat dan pengiriman barang cepat, sekarang kok jadi gini, lama banget nyesel lah pokoknya",JNT,Riau,2021-01-20 08:34:05.319722
1,"Sangat mengecewakan, sudah 7 hari barang belum sampai juga sampai sekarang, pdahal 3 hari yang lalu statusnya udah di pekanbaru, sudah 2 hari dikurir tapi belum ada sampai sekarang👎 tidak akan pernah pakai ekspedisi ini lagi 👎 …",JNT,Riau,2021-01-20 08:34:05.319722
1,"Kalo bisa gk ngasih bintang mugkin sya gk ngadih bintang,..
Barang tetulis di resi sampai tampan,saya sameperin ke jnt tampan tau2 di kirim lgi ke payung sekaki,setelah itu sya ke jbt payung sekaki,Expedisi macam apa ini leletnya,kalo management gk di perbaiki,gk bkl panjang bi unir expedisi",JNT,Riau,2021-01-20 08:34:05.319722
1,"Mengecewakan bgt....status udah sampe dr tgl 11, tapi sampe hari ini tgl 13 blom juga diantar, malah tanya alamatnya dimana lagi, disana kan udah jelas tertera alamatnya dan ada no HP, tp g pernah dihubungi......",JNT,Riau,2021-01-20 08:34:05.319722
2,"Telpon CS nya tanya kondisi barang, uda diangkat lama malah sambil bicara sama temannya. Customer service macam apa yg kerjanya kayak gt?",JNT,Riau,2021-01-20 08:34:05.319722
1,"Sumpah nyesel Pakai expedisi J&T udah lambat sampai barang gak ada di tlvon di telpon gak ada yg ngangkat Sempak"" Sini rokan hulu sja mau 5 hari Asuuuu",JNT,Riau,2021-01-20 08:34:05.319722
1,"Ampun pake expedisi J&T, sudah beberapa kli pake, lama banget pengirimannya... disarankan pake yg lain aj, JNE mgkin lbh bagus",JNT,Riau,2021-01-20 08:34:05.319722
4,"Best service, tapi kenapa kirim paket Pekanbaru-Lampung harus transit ke Jkt dulu min?? Padahal untuk pku-jakarta melalui rute lampung. Info dong alasannya,",JNT,Riau,2021-01-20 08:34:05.319722
1,"20092092PH64KB
PAKET TOTAL ADA 5 , PECAH 1 KARNA ALASAN PEKING GA BENER,ITU UDAH BUBBLE 10CM KANAN KIRI ATAS BAWAH.. OK SAYA MINTA BALIKIN ,,PAS SAMPE KESAYA KE 5NYA PECAH.. YG TOLOL SIAPA ?",JNT,Riau,2021-01-20 08:34:05.319722
1,"Kenapa ini kok barang saya ga ada smep juga ya....
Saya udah 10 hari barang tracking ny ke pekan baru smpe ke jambi aja smpe skrg blm juga padhal kita udah nungguin barang ny mau d kirm lagi padahal",JNT,Riau,2021-01-20 08:34:05.319722
1,No hp yg tercantum ditelpon nggak pernah diangkat...lebih bagus nggak usah di pasang no hp nya....tolong yg punya jnt di pekanbaru  yg di jl setiabudi..kl ada telpon angkat donk..sombong banget ni jnt.,JNT,Riau,2021-01-20 08:34:05.319722
1,pelayanan jelek.. dihub nmr telepon gk d angkat2.. brg dh 3 hari ditimbun d gudangnya.. ekspedisi terburuk..,JNT,Riau,2021-01-20 08:34:05.319722
1,paket belum diantar antar jga..ditelpon pun gak ad yg mau angkat..ada yg tau nomor yg bisa dihubungi ga ya..sangat kecewa saya,JNT,Riau,2021-01-20 08:34:05.319722
3,Agar tidak terjadi misskomunikasi diharapkan cs terutama yang menerima telp lebih baik dalam melayani pelanggan.,JNT,Riau,2021-01-20 08:34:05.319722
1,"Cuma j&t pekanbaru pelayanan nya buruk, dari cs nya, kurir nya, pokok nya semua nya buruk, di kota lain j&t gk gini2 bgt lah , kacau",JNT,Riau,2021-01-20 08:34:05.319722
1,"Karyawannya melayani costumernya lambat banget, ada 3 karyawan  tp hanya melayani 1 costumer sisa nya karyawannya ntah ngapain",JNT,Riau,2021-01-20 08:34:05.319722
4,"paket udah sampai bbrp hari di Pekanbaru, baru diantar ke rumah...lama banget pengiriman nya",JNT,Riau,2021-01-20 08:34:05.319722
1,"Sudah terlalu sering paket saya dilempar di halaman, tanpa ada yang memanggil/menelpon saya ketika paket sudah di depan rumah.",JNT,Riau,2021-01-20 08:34:05.319722
1,"saya belum nerima barang pngirimannya,tapi ditulis sudah diterima atas nama vio.sdangkn saya blm terima pket tersebut tggl 1 kmrn...bisa ngk dpertanggung jwb kn?",JNT,Riau,2021-01-20 08:34:05.319722
3,"Nomor yang bisa di hubungi yg mna ya?? Cuma da nmr kartu halo it,tapi berkali kali di telp gak d jawab..",JNT,Riau,2021-01-20 08:34:05.319722
1,"Pelayanannya sangat buruk, cs nya tolong diganti yang cewek, soalnya cs nya gak ada sopannya",JNT,Riau,2021-01-20 08:34:05.319722
1,Sangat mengecewakan...paket udah datang dr 5jr yg lalu..tp sampe skrg blm dianter ke alamat..,JNT,Riau,2021-01-20 08:34:05.319722
3,Asal masuk stc pekanbaru pasti kurirnya minta uang parkir.,JNT,Riau,2021-01-20 08:34:05.319722
1,"Kurir tidak bertanggung jawab. Pengantaran barang tidak dikonfirmasi, barang di return ke pengirim tanpa konfirmasi ke penerima. Jelek jelek jelek.",JNT,Riau,2021-01-20 08:34:05.319722
1,Parah banget j&t udah mau seminggu paket saya gak sampai2,JNT,Riau,2021-01-20 08:34:05.319722
1,"Gimana ini paketan saya kok ngga sampai"" ditrack bilang udah sampai dari kemarin kok ini belum sampai tangan saya",JNT,Riau,2021-01-20 08:34:05.319722
3,makin mudah kirim paket semoga tambah pelayanan tambah murah berkualitas,JNT,Riau,2021-01-20 08:34:05.319722
1,"Kecewa dengan kerja sprinternya... Awal2 cepat sekarang lambatnya, ntah lah",JNT,Riau,2021-01-20 08:34:05.319722
1,"Buruk, masa kirim sesama pekanbaru harus menghabiskan waktu 5 hari",JNT,Riau,2021-01-20 08:34:05.319722
5,J&t rata2 cepat dalam proses pengiriman nya,JNT,Riau,2021-01-20 08:34:05.319722
1,Nomor ditelfon gk bisa. Parah sih j&t pekanbaru,JNT,Riau,2021-01-20 08:34:05.319722
2,Ka mau minta no wa nya boleh sya mau konfirmasi,JNT,Riau,2021-01-20 08:34:05.319722
5,Buka sampe malam,JNT,Riau,2021-01-20 08:34:05.319722
5,Pelayanan nya bagus,JNT,Riau,2021-01-20 08:34:05.319722
1,"Status paket sudah sampai di Pekanbaru sejak tanggal 11 Februari, sampai dengan tanggal 13 Februari tidak ada pengiriman.",JNT,Riau,2021-01-20 08:34:05.319722
2,"tempatnya tidak nyaman, sepertinya ACnya tidak berfungsi dengan baik. pelayanannya agak lambat, antriannya tidak teratur dan membuat orang yang datang duluan kadang dilayani belakangan.",JNT,Riau,2021-01-20 08:34:05.319722
1,"Paket tersebut seharusnya dikirim ke Pekanbaru, namun kurirnya mengirimkannya ke Jayapura
Kenapa......,,.......?",JNT,Riau,2021-01-20 08:34:05.319722
1,Paket terjebak di sini selama 2 hari penuh,JNT,Riau,2021-01-20 08:34:05.319722
1,"Layanan buruk
Orang tua diperlakukan dengan buruk
Masyarakat memandang dirinya terlalu tinggi dari kemampuannya
Ubah layanan pelanggan",JNT,Riau,2021-01-20 08:34:05.319722
3,"Pak, paketnya bisa dibawa pulang?",JNT,Riau,2021-01-20 08:34:05.319722
2,kurang ramah untuk parkir mobil. layanan pelanggan tidak cukup baik,JNT,Riau,2021-01-20 08:34:05.319722
1,"1 kalimat aj, ""PAYAH""",JNT,Riau,2021-01-20 08:34:05.319722
5,Respon semua staf baik dan cepat,JNT,Riau,2021-01-20 08:34:05.319722
5,Ibu kafe,JNT,Riau,2021-01-20 08:34:05.319722
1,Gkada tidak ada call center,JNT,Riau,2021-01-20 08:34:05.319722
3,Sangat lambat,JNT,Riau,2021-01-20 08:34:05.319722
5,Pelayanan bagus dan cepat,JNT,Riau,2021-01-20 08:34:05.319722
4,Hanya cinta,JNT,Riau,2021-01-20 08:34:05.319722
5,Luar biasa,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
2,Harap tingkatkan layanan pelanggan.,JNT,Riau,2021-01-20 08:34:05.319722
5,9/10.,JNT,Riau,2021-01-20 08:34:05.319722
5,Cpt pelayanan bagus,JNT,Riau,2021-01-20 08:34:05.319722
5,ya.. berlangganan,JNT,Riau,2021-01-20 08:34:05.319722
5,dkk,JNT,Riau,2021-01-20 08:34:05.319722
5,Oke,JNT,Riau,2021-01-20 08:34:05.319722
5,Oke,JNT,Riau,2021-01-20 08:34:05.319722
5,Oke,JNT,Riau,2021-01-20 08:34:05.319722
4,Reguler2,JNT,Riau,2021-01-20 08:34:05.319722
5,Dia dicambuk,JNT,Riau,2021-01-20 08:34:05.319722
5,Jika,JNT,Riau,2021-01-20 08:34:05.319722
4,Jnt,JNT,Riau,2021-01-20 08:34:05.319722
5,Oke,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
5,Oke,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
4,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
4,Besar,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
5,Bagus,JNT,Riau,2021-01-20 08:34:05.319722
1,"Ada salah satu kurir yg memang resek, kemarin paket tidak di bawa' alasannya saya telat respon padahal hanya beberapa menit, baru se enaknya dia bilang, bagaimana dengan paketnya mau di ambil atau di kembalikan, padahal baru pengantaran pertama.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Kurirnya pilih pilih orang, diganti saja,makan gaji buta,😡😡
Khususnya area pasiang.
Alasan tidak diantar karna no salah,padahal tidak pernah konfirmasi lewat telefon... …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
2,"Kurir bagian pasiang khususnya aribang dan sekitarnya, kalau nda mau kerja berhentimi banyak mau jadi kurir, sudah bnayk orang mengeluh sama itu kurir,,,
😡😡 …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Itu kurir yg area paku minta tolong di pecat saja tdk ada gunanya ...
Paket saya alasannya ditolak padahal belum diantar",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Saya tau kerjaan kalian berat tapi mau gimana lagi klo emang tugas nya ngantar, masa paket aku tertahan terus, waktu estimasinya dah lewat 3 hari,",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,paket ku sdh 3 hari ada di polewali tpi tidak prnh smpai krmh😏😏😏sangat mengecewakan💔💔💔 …,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,Belum juga pernah di hubungi sama kurir tpi keterangan paketnya sedang tertahan karna nomor telpon tdk sesuai.,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Parah emang jasanya
Dari tgl 4 sampai tgl 13 blon jg di kirim sdh jauh dri estimasi
Ini yg kerja pada ngapain si",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,Paket sdh 3 hari tdk di antar makan gajibbuta,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Tolong packet yg sdh berlabuh sejak 9 April segera di tindak lanjuti 🙏🙏🙏🙏 k tidak beranak & tdk menguntungkan ji kayak deposit klo disimpan terlalu lama di gudang weh 🤦‍♀️🤦‍♀️🤦‍♀️ tinggal kalian lanjutkan saja pengirimannya ke Toraja,, sdh mw 2 bln tatahan tdk ada kabar apa²🤦‍♀️🤦‍♀️🤦‍♀️ …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
2,"Luar biasa buruk pelayanannya, kita sudah bayar ongkir tapi kurir tidak mau antar sampai tempat, kalau antarnya satu barang pasti saya maklumi untuk saya jemput pribadi dikantor, tapi kalau barang banyak tetap masih tidak mau mengantar …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Paket ku udah lewat mi tanggal etimidasi nya Bru tidak datang² itu pket
Klo malas ko kerja tutup mi SJ itu j&t",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,ududu luar biasa.adakah saya punya kitab Sunnah pergi na lempar lempar karna malas turun ke bawah? maksud ku sya yaa Kerjaa Kerjaa ko sdikit.kalau mulihat bagus packing ny belum tentu tahan i ini saja kitab nya penyok sama mau robek.menyesal memang ka kirim paket ku ke pw tau mending di mjn,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Pelayanannya buruk dan tidak sesuai SOP. Sebagai langganan J&t express saya kecewa berat dengan pelayanannya kali ini, padahal kurir sebelumnya selalu menghubungi saat paket akan di antarkan apalagi paket COD. Jadi saya bisa memantau apa …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
2,"Proses dan respon kurir sangat lambat sudah 6 hari belum di kirin paket say gak tau kedepannya akan sampai atau bagaimana, tolong ya 🙏 …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Sangat mengecewakan pelayanannya, saran aja buat teman-teman yang ingin mengirim atau menerima barang dipikir-pikir lagi jika melalui J&T soalnya pelayanannya sangat-sangat tidak memuaskan",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,Wei kasian paketku dari tgl 5 tdk dikirim2 malah ditampung sdh 2 minggu saya tunggui. Apakah kendalanya? Banyaknya mi org harap paketnya tiba sesuai estimasi ini malah ditampung lebih mi 10 hari estimasiku. Bagus bammi dari makassar ke Belopa ini transit di Polewali baru lamanya 😡 …,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Paket stuck
Sudah 5 hari sejak tanggal estimasi belum ada info lanjut mengenai paket tersebut. Sudah ada 13 hari namun paket malah stuck dan tidak ada update terbaru. Hadehhh matanggali tau.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,Sangat mengecewakan pelayanannya. Paket sudah seharian dianttar kurir kemudian ditunda. Hingga sekarang belum sampai ditangan paketnya,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"BTW kenapa j&t dipolewali lambat sekali prosesnya,sudah berhari-hari paket sampai tpi tidak diproses, klw emg sudah tidak mampu lebih baik tutup kasihan customer yg sudah bayar mahal2 paket malah gk sampai2, daripada merugikan customer, dzolim sekali ini",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Jnt Polewali ada kariawannya sih kenapa paket di tampung berhari hari,,, kalau gak tahu kerja Minta tutup aja ...Mungkin ini terakhir kali pakai Jnt... Taiii",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"apa nda sehat ko kerja semua, brp hari mi tongan tinggal paket ku di kantor mu. padahal paket reguler itu nah na lewat sekali mi lambatnya jangan mi dia kalo paket economy. Jgn ko jadi kurir kalo nda mu kuat ii ner, masih banyak ji orang amanah bisa gantikan posisi mu.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"udah pengiriman nya lama,,
di tampung di gudang lagi
perasaan saya pake nya yg reguler yaa?? …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"saya pakai jnt karena supaya katanya cepat dan aman tpi sdah 5 hari tidak ada sampai"" statusnya masih di jnt Polewali belum ada pengantaran ke alamat yang dituju, terakhir kali pakai jnt.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,Main Nerima paket. Padahal sy belum nerima. Giliran dilaporin pusat. Play victim blabla. Aku selalu ada dirumah bilangnya ga ada. Males nganter ke rumah. Ada nomor wa malah ga wa. Kurir tergoblok!! Dan sy baca semua ngasih ulasan bintang 1. U know lah berarti emang semua kurir & pegawainya bermasalah🤣 …,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Kalau semua orang rate bintang 1 berarti ada yg salah memang dari JNT,, mulai dari kurirnya yg sangat tdk profesional dan sangat tidak ramah, bukan hanya sekali tapi beberapa kali dapat kurir begitu,, tunggu di cht dulu baru paket …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"J&T gobl*k udh bayar mahal2 malah salah penyortiran, jelas2 situ alamatnya polewali malah dikirim kembali sulsel. Alhasil paket delay 5 hari. Makanya teliti t*lol",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Saya pesan barang dari makassar, alamat saya pinrang. Kenapa malah diteruskan ke polewali, melewati batas wilayah saya. Bukan itu saja, setiap pesanan dari gundang ini, slalu saja pengantarannya lama skali, bahkan sekali barang hilang........",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Tabe' paket ku tujuan mamuju sudh hampir mi 2 minggu masih d polewali terus,, apa ada yg punya no kontak pegawainya ?",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Tlong dong klw mmg sdh di tgn Kurr knp GK di antr ke rmh penerimh kit GK tau brgny tuh penting atau GK
Dri kemaren SD di bwa kurir TPI sampai skrg GK di antr antr",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Ini pegawainya pada kerja ga si? Pernah 3 mingguan brg di sini terus di return tanpa konfirmasi. Skrg pketku yg express belum dikirim kirim juga (udah nyampe disini). Keknya mending lapor ke pusat si, biar kena peringtan sekalian.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Kenapa sekali mi jadi kurir,pemarah skali baru ji jga telatki krna nd ada kouta untuk kabari langsung mi sok ngartis sekali
HERMAN namanya kurirnya orang rea kayak apa saja,tukang emosi sekali …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"perdana pke jnt polewali dan sngat mengecewakan, paket sdh tiba dari 3 hari yg lalu tpi g dianter"", beda skali dgn jnt mamuju pelayananx memuaskan, amanah, dan peket dianter tepat waktu",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Saya sebaga penjual dimarketplace sangat kecewa sama jnt yang daerah sulawesi, banyak paket yang balik algi ke penjual sedangkan pembeli selalu menanyakan ""paket saya mana, paket saya mana"" padahal kendala nya di jnt nya. ini tuh SDM nya …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Kurirnya J&T polewali tidak profesional, paket kebanyakan diambil dikantor krna kurirnya Si Paling Mager ngantarin Paket tepat waktu, bahkan paket biasa di Retur padahal kita yg punya paket tidak pernah melakukan retur",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Tolong paket saya di kirim yah jangan di tampung di j&t polewali sudah 2 Minggu lebih paket saya belum tiba di Luwu timur pake transit segala di Polewali mines si pelayanannya, di karenakan masih tertahan di Polewali. Yang benar dong jangan …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Head J&T sepertinya TUTUP MATA, Beberapa Ulasan harusnya di jadikan patokan buat yg lebih baik. Ini gak ada integritas nya sama sekali. Kantor J&T Polewali ibarat RADIO, …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,rumah di jawa paket dikirim ke sulbar?????? paket yang harusnya nyampe 2-3 hari jadi seminggu lebih mana gaada kabar jnt akhir akhir ini lagi kenapaaa?,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Kenapa ini orang j&t Polewali tidak becus kerjanya, paket orang weee banyak ta tumpuk di kalian sampai berminggu Minggu kirim sudah paket orang woiii. Di tahan di sana terus anjir. Sudah ada yang butuh. Mau hampir satu bulan anjir. Gak usah …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Udh ke sekian kalinya ini paket di kubur, yang lain aja kek Makassar gercep gak pake nunggu tuh paket jadi lumut",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Klo rekrut karyawan itu cari yg amanah, bertanggung jawab, masa paket 3 hari belum dikirim2 ke kota tujuan,
Saran saya sih, tutup aja jnt polewali yah, malah bikin ribet proses pengiriman, …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
3,"Barang pesanan Saya selalu berhenti lama di sini J&T Polewali, Sekarang sudak agak mendingan dari yang lalu...Semoga lebih bagus lagi kinerjanya di masa mendatang...",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Pegawai jnt gak becus,tgl 8 nyampe polewali sampai skrg belum juga d antar,jangan pake j&t kalau barang penting/ buru2,bayar mahal Expres tapi rasa ekonomi 👎👎👎👎 …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Sudah 3 kali  pesan pasti ujung ujunganya ditahan,,penjual ngirim tepat waktu tapi pas nyampe malah ditahan digudang,,tolong J&T ekspress dihapus saja,buruk pelayanannya,kalau bukan kita hubungi kurirnya ndk bakal diantar",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Pengiriman paket nya lamaaaaaaa bgtttttttt,kalau kirim paket cepat2 lah,jangan malasssss!!!",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,Ga mau kerja emang ni org tolol jnt polewali,JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Ai aiii J&T Polewali ji, he coba liat dulu itu ulasannya masyarakat harusnya sadar² ki sedikit bukannya tambah nd beres tambah lelet, bnyak yang mengeluh gegara nd bagus pelayanan ta, paket di tahan, drop point, status sudah di kirim dari …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"JNT sini ga becus kerjanya, paket dikirim tgl 1 sampai skrng ndak jelas, malah diretur. Kurir TDK pernah menelpon ke tujuan. Tidak Ada konfirmasi sma sekali Dari pihak JNt sana. Klo ndak mau susah, jangan kerja di expedisi, Kita pelanggan percaya sma JNt, tpi karyawannya yg bikin cacat. Miris.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Ada yang tau nomer WhatsApp nya ini j&t polewali paketku non cod tidak bergrak"" pi sdh 3 hari sedngakan yang cod sudh bergerak deh kenapa mi dia ini pelayanannya begini sekali",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
2,"Pelayanan jadi PR, perlu ditingkatkan. apa memang estimasi barang pada aplikasi shopee dan estimasi pengiriman barang pada j&t bisa berbeda? Ini perlu dilakukan evaluasi, Krn menurut j&t estimasi barang tiba lebih lama dr sistem di aplikasi shopee.",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Kok sering banget yah paket itu tertahan di dsni sampai 2 hari, pdahal udah sampai dari kmrin2 loh, MENDING TUTUP MIKI ITU KANTOR KALAU KAYA BEGINI JI PELAYANANNYA, nnti buat baru lagi cari pegawai yg bagus2 😆 …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Selamat siang mau tanya ko paket saya tertahan di UPX GETEWAY POLEWALI yah tulisannya sudah terkirim tapi paketnya ngak nyampe"" di tomoni sudah 3 hari tulisan paket akan di kirim ke tomoni tapi tidak sampai"".
Mohon berbaiki pelayanannya🙏🙏 …",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
1,"Pelayanan kurir sangat buruk
Bahasa yg digunakan Sangat tidak sopan kepada pelanggan..",JNT,Sulawesi Barat,2021-01-20 08:34:05.319722
